Emotions,Path
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n02.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n03.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n04.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n05.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n06.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n07.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n08.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n09.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n10.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n11.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n12.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n13.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n14.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n16.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n17.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n18.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n19.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n20.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n21.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n22.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n23.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n24.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n25.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n26.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n27.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n28.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n29.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/JK_n30.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa01.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa02.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa03.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa04.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa05.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa06.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa07.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa08.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa09.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa10.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa11.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa12.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa13.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa14.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/JK_sa15.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su01.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su02.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su03.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su04.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su05.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su06.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su07.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su08.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su09.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su10.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su11.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su12.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su13.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su14.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/JK_su15.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a01.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a02.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a03.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a04.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a05.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a06.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a07.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a08.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a09.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a10.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a11.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a12.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a13.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a14.wav
angry,C:\Neha\kaggle Projects\Savee\ALL/KL_a15.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d01.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d02.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d03.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d04.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d05.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d06.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d07.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d08.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d09.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d10.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d11.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d12.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d13.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d14.wav
disgust,C:\Neha\kaggle Projects\Savee\ALL/KL_d15.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f01.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f02.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f03.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f04.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f05.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f06.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f07.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f08.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f09.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f10.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f11.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f12.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f13.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f14.wav
fear,C:\Neha\kaggle Projects\Savee\ALL/KL_f15.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h01.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h02.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h03.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h04.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h05.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h06.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h07.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h08.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h09.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h10.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h11.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h12.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h13.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h14.wav
happy,C:\Neha\kaggle Projects\Savee\ALL/KL_h15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n01.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n02.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n03.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n04.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n05.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n06.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n07.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n08.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n09.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n10.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n11.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n12.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n13.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n14.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n15.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n16.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n17.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n18.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n19.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n20.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n21.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n22.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n23.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n24.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n25.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n26.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n27.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n28.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n29.wav
neutral,C:\Neha\kaggle Projects\Savee\ALL/KL_n30.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa01.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa02.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa03.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa04.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa05.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa06.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa07.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa08.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa09.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa10.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa11.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa12.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa13.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa14.wav
sad,C:\Neha\kaggle Projects\Savee\ALL/KL_sa15.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su01.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su02.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su03.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su04.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su05.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su06.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su07.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su08.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su09.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su10.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su11.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su12.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su13.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su14.wav
surprise,C:\Neha\kaggle Projects\Savee\ALL/KL_su15.wav
